ProximityRank,Distance,Facility Name,Address,City/Town,State,Zipcode,Latitude,Longitude,Zipcode-1,Latitude-1,Longitude-1,City,State-1
1,12.079309003,MYRTUE MEDICAL CENTER,1213 GARFIELD AVENUE,HARLAN,IA,51537,41.64646,-95.29531,51570,41.52271,-95.46039,Shelby,IA
1,15.063497002,OSCEOLA COMMUNITY HOSPITAL,600 9TH AVENUE NORTH,SIBLEY,IA,51249,43.41068,-95.73203,51345,43.4181,-95.43209,Harris,IA
1,7.803914440,DALLAS COUNTY HOSPITAL,610 TENTH STREET,PERRY,IA,50220,41.8366,-94.12293,50235,41.92974,-94.20873,Rippey,IA
1,12.259385512,GREENE COUNTY MEDICAL CENTER,1000 WEST LINCOLN WAY,JEFFERSON,IA,50129,42.01335,-94.3764,50031,42.03881,-94.14003,Beaver,IA
1,14.043654645,VIRGINIA GAY HOSPITAL,502 NORTH 9TH AVENUE,VINTON,IA,52349,42.17246,-92.00566,52352,42.28706,-91.77897,Walker,IA
1,9.376295114,SPENCER MUNICIPAL HOSPITAL,1200 1ST AVENUE EAST,SPENCER,IA,51301,43.15314,-95.14973,51357,43.06215,-95.28762,Royal,IA
1,9.274125358,CHI HEALTH - MERCY CORNING,603 ROSARY DRIVE,CORNING,IA,50841,41.01147,-94.76342,50859,41.06505,-94.60027,Prescott,IA
1,10.092592098,VAN BUREN COUNTY HOSPITAL,304 FRANKLIN STREET,KEOSAUQUA,IA,52565,40.74005,-91.94332,52551,40.81877,-92.1058,Douds,IA
1,10.080053427,MERCYONE NEWTON MEDICAL CENTER,204 N 4TH AVE E,NEWTON,IA,50208,41.71129,-93.03924,50054,41.68729,-93.23196,Colfax,IA
1,17.521519944,UNITYPOINT HEALTH - DES MOINES IOWA METHODIST MEDI,1200 PLEASANT STREET,DES MOINES,IA,50309,41.58448,-93.62152,50125,41.33286,-93.57957,Indianola,IA
1,0,DECATUR COUNTY HOSPITAL,1405 NW CHURCH STREET,LEON,IA,50144,40.73327,-93.73615,50144,40.73327,-93.73615,Leon,IA
1,10.627361167,VAN BUREN COUNTY HOSPITAL,304 FRANKLIN STREET,KEOSAUQUA,IA,52565,40.74005,-91.94332,52651,40.85819,-91.81323,Stockport,IA
1,8.099181644,MERCYONE OELWEIN MEDICAL CENTER,201 EIGHTH AVENUE SE,OELWEIN,IA,50662,42.68748,-91.93396,50629,42.64222,-92.081,Fairbank,IA
1,13.452830134,METHODIST JENNIE EDMUNDSON,933 EAST PIERCE STREET,COUNCIL BLUFFS,IA,51503,41.2304,-95.77795,51534,41.04092,-95.71853,Glenwood,IA
1,13.452830134,CHI HEALTH MERCY COUNCIL BLUFFS,800 MERCY DRIVE,COUNCIL BLUFFS,IA,51503,41.2304,-95.77795,51534,41.04092,-95.71853,Glenwood,IA
1,0,MONROE COUNTY HOSPITAL,6580 165TH STREET,ALBIA,IA,52531,41.02684,-92.81562,52531,41.02684,-92.81562,Albia,IA
1,7.251985678,MERCYONE ELKADER MEDICAL CENTER,901 DAVIDSON STREET NW,ELKADER,IA,52043,42.84403,-91.42201,52044,42.76808,-91.32328,Elkport,IA
1,13.523759646,UNIVERSITY OF IOWA HEALTH CARE MEDICAL CENTER DOWN,500 E MARKET STREET,IOWA CITY,IA,52245,41.67071,-91.50666,52776,41.5795,-91.275,West Liberty,IA
1,15.906082786,KEOKUK COUNTY HEALTH CENTER,23019 HIGHWAY 149,SIGOURNEY,IA,52591,41.31988,-92.19465,52316,41.53727,-92.09367,North English,IA
1,10.833630333,MADISON COUNTY HEALTH CARE SYSTEM,300 WEST HUTCHINGS STREET,WINTERSET,IA,50273,41.32838,-94.05606,50155,41.21288,-94.19713,Macksburg,IA
1,10.929302659,MERCYONE OELWEIN MEDICAL CENTER,201 EIGHTH AVENUE SE,OELWEIN,IA,50662,42.68748,-91.93396,50607,42.60872,-91.74747,Aurora,IA
1,12.097087111,VIRGINIA GAY HOSPITAL,502 NORTH 9TH AVENUE,VINTON,IA,52349,42.17246,-92.00566,52213,42.1995,-91.77222,Center Point,IA
1,15.084756484,VIRGINIA GAY HOSPITAL,502 NORTH 9TH AVENUE,VINTON,IA,52349,42.17246,-92.00566,52249,42.01202,-92.20517,Keystone,IA
1,13.269283076,JACKSON COUNTY REGIONAL HEALTH CENTER,700 W GROVE ST,MAQUOKETA,IA,52060,42.10217,-90.67961,52069,42.05772,-90.4279,Preston,IA
1,10.111158527,COMMUNITY MEMORIAL HOSPITAL MEDICAL CENTER,909 WEST FIRST STREET,SUMNER,IA,50674,42.84202,-92.11746,50631,42.88254,-92.30929,Frederika,IA
1,6.319211630,JONES REGIONAL MEDICAL CENTER,1795 HIGHWAY 64 EAST,ANAMOSA,IA,52205,42.11754,-91.28806,52252,42.19712,-91.22727,Langworthy,IA
1,8.715046204,IOWA SPECIALTY HOSPITAL - BELMOND,403 FIRST STREET SE,BELMOND,IA,50421,42.84246,-93.62148,50420,42.80621,-93.45677,Alexander,IA
1,10.866019137,HENRY COUNTY HEALTH CENTER,407 S WHITE ST,MOUNT PLEASANT,IA,52641,40.98799,-91.58531,52645,40.91429,-91.40138,New London,IA
1,9.785387988,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,43.15389,-93.20006,50458,43.15969,-93.00609,Nora Springs,IA
1,9.843777277,GUNDERSEN PALMER LUTHERAN HOSPITAL AND CLINICS,112 JEFFERSON STREET,WEST UNION,IA,52175,42.99372,-91.82389,52161,43.12733,-91.75623,Ossian,IA
1,15.138668819,MITCHELL COUNTY REGIONAL HEALTH,616 NORTH EIGHTH STREET,OSAGE,IA,50461,43.29995,-92.81412,50466,43.38782,-92.53815,Riceville,IA
1,7.957085755,UNITYPOINT HEALTH - MARSHALLTOWN,55 UNITYPOINT WAY,MARSHALLTOWN,IA,50158,42.05016,-92.90143,50078,41.93862,-92.8629,Ferguson,IA
1,24.457622795,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,43.15389,-93.20006,50450,43.42045,-93.51998,Lake Mills,IA
1,10.434328239,MYRTUE MEDICAL CENTER,1213 GARFIELD AVENUE,HARLAN,IA,51537,41.64646,-95.29531,51446,41.77663,-95.19277,Irwin,IA
1,18.116382431,HANSEN FAMILY HOSPITAL,920 SOUTH OAK STREET,IOWA FALLS,IA,50126,42.50875,-93.24815,50206,42.25018,-93.18941,New Providence,IA
1,9.160325817,ST LUKES REGIONAL MEDICAL CENTER,2720 STONE PARK BOULEVARD,SIOUX CITY,IA,51104,42.53518,-96.40389,51024,42.6201,-96.26564,Hinton,IA
1,0,HUMBOLDT COUNTY MEMORIAL HOSPITAL,1000 NORTH 15TH STREET,HUMBOLDT,IA,50548,42.71275,-94.22645,50548,42.71275,-94.22645,Humboldt,IA
1,10.861135364,MITCHELL COUNTY REGIONAL HEALTH,616 NORTH EIGHTH STREET,OSAGE,IA,50461,43.29995,-92.81412,50476,43.4527,-92.76311,Stacyville,IA
1,9.939573789,GREENE COUNTY MEDICAL CENTER,1000 WEST LINCOLN WAY,JEFFERSON,IA,50129,42.01335,-94.3764,50064,42.10671,-94.229,Dana,IA
1,15.783744075,MERCYONE PRIMGHAR MEDICAL CENTER,255 N WELCH AVENUE,PRIMGHAR,IA,51245,43.07788,-95.60149,51047,42.93523,-95.35752,Peterson,IA
1,3.964250287,ALLEN HOSPITAL,1825 LOGAN AVENUE,WATERLOO,IA,50703,42.54817,-92.28195,50623,42.52693,-92.20962,Dewar,IA
1,9.814154856,MERCY MEDICAL CENTER-NEW HAMPTON,308 NORTH MAPLE AVENUE,NEW HAMPTON,IA,50659,43.08749,-92.3221,50603,43.18893,-92.45834,Alta Vista,IA
